gene_id		ControlSample	KnockOutSample
AT1G02570	0	0
AT1G02575	0	0
AT1G02580	1.928115176	1.153825035
AT1G02590	0	0
AT1G02600	0.052111221	0.203616183
AT1G02610	0.885890757	0.678720609
AT1G02620	0	0
AT1G02630	0.469000989	0.203616183
AT1G02640	1.459114187	1.900417705
AT1G02650	0.208444884	0
AT1G02660	7.712460705	6.244229602
AT1G02670	0.573223431	0.067872061
AT1G02680	6.253346517	5.701253115
AT1G02690	9.275797334	10.38442532
AT1G02700	0.156333663	0.067872061
AT1G02705	0.573223431	0.203616183
AT1G02710	0	0
AT1G02720	9.015241229	5.022532506
AT1G02730	43.30442463	40.04451593
AT1G02740	5.732234308	8.076775246
AT1G02750	10.37013297	11.74186653
AT1G02760	0	0
AT1G02770	0.312667326	0.271488244
AT1G02780	1073.543263	1128.508756
AT1G02790	0.052111221	0.135744122
AT1G02800	1.61544785	1.49318534
AT1G02810	0.052111221	0.203616183
AT1G02813	0	0
AT1G02816	5.159010877	2.647010375
AT1G02820	1.667559071	1.357441218
AT1G02830	0	0.067872061
AT1G02840	32.93429166	34.68262312
AT1G02850	8.650462683	3.122114801
AT1G02860	5.628011866	4.208067775
AT1G02870	9.171574892	7.805287003
AT1G02880	16.20658972	15.47482988
AT1G02890	5.106899656	6.04061342
AT1G02900	2.084448839	0.950208853
AT1G02910	26.5767227	22.87288452
AT1G02920	44.39876027	95.9710941
AT1G02930	536.5892424	814.3968587
AT1G02940	0.625334652	1.764673583
AT1G02950	27.41050223	17.30737553
AT1G02952	0	0
AT1G02960	4.064675236	1.696801522
AT1G02965	0	0
AT1G02970	1.146446862	0.610848548
AT1G02980	0	0
AT1G02990	5.054788435	3.189986862
AT1G03000	4.012564015	2.714882436
AT1G03010	0.990113199	0.203616183
AT1G03020	0.729557094	1.085952974
AT1G03030	5.367455761	4.54742808
AT1G03040	39.44819428	34.20751869
AT1G03050	0	0
AT1G03055	1.354891745	1.018080913
AT1G03060	14.07002966	11.87761066
AT1G03070	0.416889768	0
AT1G03080	25.69083194	15.61057401
AT1G03090	2.449227386	2.375522131
AT1G03100	1.354891745	0.610848548
AT1G03103	0	0
AT1G03106	0.104222442	0.067872061
AT1G03110	5.159010877	7.194438455
AT1G03120	0.052111221	0.135744122
AT1G03130	168.7882448	148.7076854
AT1G03140	40.02141771	37.39750555
AT1G03150	10.00535443	10.04506501
AT1G03160	12.35035937	8.551879673
AT1G03165	0.052111221	0.203616183
AT1G03170	0.104222442	0.135744122
AT1G03180	0.469000989	0.135744122
AT1G03190	2.292893723	2.579138314
AT1G03200	0	0.135744122
AT1G03210	25.37816462	21.04033888
AT1G03220	27.827392	22.7371404
AT1G03230	7.764571926	7.262310516
AT1G03240	0	0
AT1G03250	15.42492141	12.89569157
AT1G03260	1.61544785	1.832545644
AT1G03270	3.856230352	3.665091288
AT1G03280	23.86693921	21.85480361
AT1G03290	27.35839101	27.35244054
AT1G03300	0.729557094	0.271488244
AT1G03310	20.53182107	10.04506501
AT1G03320	0	0
AT1G03325	0	0
AT1G03330	29.70339596	31.89986862
AT1G03340	5.367455761	5.633381054
AT1G03350	17.71781513	22.12629185
AT1G03360	10.10957687	10.79165768
AT1G03365	5.31534454	5.904869298
AT1G03370	19.59381909	22.46565216
AT1G03380	20.47970984	13.50654012
AT1G03390	0	0
AT1G03395	0	0
AT1G03400	13.6531399	8.551879673
AT1G03410	7.504015821	5.226148689
AT1G03430	22.0951577	27.28456848
AT1G03440	5.680123087	4.954660445
AT1G03445	0	0
AT1G03457	0.990113199	1.628929461
AT1G03470	3.804119131	5.158276628
AT1G03475	153.4154346	121.490989
AT1G03490	0	0
AT1G03495	0	0
AT1G03502	0	0
AT1G03506	2.553449828	3.732963349
AT1G03510	1.354891745	1.561057401
AT1G03515	0	0.067872061
AT1G03520	3.647785469	2.30765007
AT1G03530	11.30813495	10.11293707
AT1G03540	0.156333663	0.203616183
AT1G03545	0.833779536	0.542976487
AT1G03550	1.354891745	0.475104426
AT1G03560	4.846343551	2.986370679
AT1G03570	0	0
AT1G03590	5.471678203	7.805287003
AT1G03600	128.1414924	142.8028161
AT1G03610	13.86158478	13.84590042
AT1G03620	0.469000989	0.475104426
AT1G03630	254.5633145	182.0328673
AT1G03640	0	0.067872061
AT1G03650	4.846343551	6.85507815
AT1G03660	6.566013843	1.764673583
AT1G03670	0	0
AT1G03680	132.4667237	112.0567725
AT1G03687	2.188671281	2.375522131
AT1G03700	0.052111221	0.135744122
AT1G03710	0.677445873	0.271488244
AT1G03720	0	0
AT1G03730	13.39258379	31.7641245
AT1G03740	22.3557138	17.85035202
AT1G03743	3.230895701	4.54742808
AT1G03746	21.3656006	32.64646129
AT1G03750	2.188671281	1.832545644
AT1G03760	3.230895701	2.647010375
AT1G03770	0.52111221	0.339360304
AT1G03780	2.240782502	1.900417705
AT1G03790	0	0.067872061
AT1G03800	0.104222442	0.135744122
AT1G03810	0	0
AT1G03820	6.826569948	11.87761066
AT1G03830	6.513902622	3.597219227
AT1G03840	1.928115176	1.425313279
AT1G03850	23.55427188	26.40223169
AT1G03860	56.54067476	51.24340597
AT1G03870	26.31616659	26.87733611
AT1G03880	0	0
AT1G03890	0	0
AT1G03900	42.05375533	39.97664387
AT1G03905	1.146446862	0.610848548
AT1G03910	21.62615671	14.38887691
AT1G03920	0.260556105	0
AT1G03930	2.345004944	2.036161827
AT1G03935	2.553449828	3.868707471
AT1G03940	1.719670292	0.814464731
AT1G03950	7.035014832	7.262310516
AT1G03960	3.074562038	2.714882436
AT1G03970	15.21647653	12.69207539
AT1G03980	0	0
AT1G03982	0	0
AT1G03987	0	0
AT1G03990	0	0
AT1G03993	0	0
AT1G03997	0	0
AT1G04000	11.6729135	8.34826349
AT1G04003	0	0
AT1G04007	0	0
AT1G04010	2.449227386	2.30765007
AT1G04013	0	0
AT1G04017	0	0
AT1G04020	5.263233319	3.122114801
AT1G04023	0	0
AT1G04027	0	0
AT1G04030	1.928115176	1.018080913
AT1G04033	0	0
AT1G04037	0	0
AT1G04040	10.16168809	9.434216464
AT1G04043	0	0
AT1G04047	0.156333663	0
AT1G04050	0.938001978	1.357441218
AT1G04053	0.416889768	0.203616183
AT1G04057	0	0
AT1G04063	0	0
AT1G04067	0	0.067872061
AT1G04070	9.640575881	12.1490989
AT1G04073	0	0
AT1G04077	0	0
AT1G04080	62.79402128	52.53297513
AT1G04083	0	0
AT1G04087	0	0
AT1G04090	0.052111221	0.067872061
AT1G04093	0	0
AT1G04097	0	0
AT1G04100	1.094335641	0.950208853
AT1G04103	0	0
AT1G04105	0	0
AT1G04110	2.501338607	3.868707471
AT1G04117	0	0
AT1G04120	9.327908555	4.343811897
AT1G04123	0.052111221	0
AT1G04127	0	0
AT1G04130	1.980226397	1.900417705
AT1G04133	0	0
AT1G04137	0.052111221	0
AT1G04140	31.52728869	26.87733611
AT1G04143	0	0
AT1G04147	0	0
AT1G04150	0.052111221	0.067872061
AT1G04153	0	0
AT1G04157	0	0
AT1G04160	1.928115176	1.289569157
AT1G04163	0	0
AT1G04167	0	0
AT1G04170	99.32398719	90.06622481
AT1G04173	0	0
AT1G04177	0	0
AT1G04180	0.156333663	0
AT1G04183	8.911018787	14.59249309
AT1G04187	0.416889768	1.628929461
AT1G04190	25.48238706	20.83672269
AT1G04193	0.625334652	0.678720609
AT1G04197	0.104222442	0.678720609
AT1G04200	10.94335641	10.45229738
AT1G04203	0	0
AT1G04207	0	0
AT1G04210	8.806796345	6.787206089
AT1G04213	0	0
AT1G04217	0.469000989	2.036161827
AT1G04220	1.719670292	0.407232365
AT1G04223	1.459114187	1.49318534
AT1G04227	0.52111221	0.74659267
AT1G04230	4.064675236	3.529347166
AT1G04233	0.104222442	0
AT1G04237	0	0
AT1G04240	22.04304647	15.61057401
AT1G04243	0	0
AT1G04247	0.156333663	0
AT1G04250	26.36827782	16.76439904
AT1G04253	0	0.135744122
AT1G04257	0	0
AT1G04260	45.28465103	44.04896752
AT1G04263	1.04222442	1.968289766
AT1G04267	0	0
AT1G04270	462.6434199	532.8635501
AT1G04273	0.052111221	0
AT1G04277	2.13656006	3.325730984
AT1G04280	11.62080228	11.67399447
AT1G04283	0	0
AT1G04287	0	0
AT1G04290	12.40247059	15.67844607
AT1G04293	0	0
AT1G04295	0.416889768	0.271488244
AT1G04297	0	0
AT1G04300	5.732234308	2.239778009
AT1G04303	0	0
AT1G04307	0	0
AT1G04310	2.240782502	1.289569157
AT1G04313	0.052111221	0.135744122
AT1G04320	0	0.135744122
AT1G04323	0	0
AT1G04327	0	0
AT1G04330	0.625334652	0.542976487
AT1G04333	0	0
AT1G04337	0	0
AT1G04340	23.91905043	32.64646129
AT1G04343	0	0
AT1G04347	0	0
AT1G04350	41.68897678	22.7371404
AT1G04353	0.052111221	0
AT1G04357	0	0
AT1G04360	0.573223431	0.067872061
AT1G04363	0.364778547	0.74659267
AT1G04367	0	0
AT1G04370	0	0
AT1G04373	0	0
AT1G04377	0	0
AT1G04380	0.104222442	0.067872061
AT1G04383	0	0
AT1G04387	0	0
AT1G04390	3.908341573	1.900417705
AT1G04393	0	0
AT1G04397	0	0
AT1G04400	46.01420812	35.42921579
AT1G04403	0	0
AT1G04407	0	0
AT1G04410	450.4493941	377.1650424
AT1G04413	0	0
AT1G04417	0	0
AT1G04420	38.09330254	30.88178771
AT1G04423	0	0.067872061
AT1G04425	8.181461694	9.366344403
AT1G04427	0	0
AT1G04430	10.47435542	13.30292394
AT1G04433	0	0.067872061
AT1G04437	0	0
AT1G04440	11.04757885	8.076775246
AT1G04443	0	0
AT1G04445	0.052111221	0
AT1G04447	0	0
AT1G04450	0	0
AT1G04453	0	0
AT1G04455	0	0
AT1G04463	0	0
AT1G04467	0	0
AT1G04470	0	0
AT1G04473	0	0
AT1G04477	0	0
AT1G04480	128.2978261	139.1377248
AT1G04483	0	0
AT1G04487	0	0
AT1G04490	0.260556105	0.067872061
AT1G04493	0	0
AT1G04497	0	0
AT1G04500	0	0.067872061
AT1G04503	0	0
AT1G04507	0	0
AT1G04510	23.86693921	19.27566529
AT1G04513	0.052111221	0
AT1G04517	1.511225408	2.986370679
AT1G04520	3.804119131	4.615300141
AT1G04523	0	0
AT1G04527	3.804119131	12.1490989
AT1G04530	33.0385141	39.50153944
AT1G04533	0	0
AT1G04537	0	0
AT1G04540	0.052111221	0
AT1G04547	0	0
AT1G04550	17.71781513	18.52907262
AT1G04555	2.032337618	1.357441218
AT1G04557	0	0.067872061
AT1G04560	0.104222442	0
AT1G04563	0.156333663	0
AT1G04567	0.052111221	0
AT1G04570	1.04222442	0.339360304
AT1G04573	0	0
AT1G04577	0	0
AT1G04580	0	0
AT1G04583	0.104222442	0.067872061
AT1G04587	0	0
AT1G04590	8.389906578	6.176357541
AT1G04593	0	0
AT1G04597	0	0
AT1G04600	0.729557094	0.882336792
AT1G04603	0	0
AT1G04607	0	0
AT1G04610	0.052111221	0.067872061
AT1G04620	5.263233319	5.090404567
AT1G04623	0	0
AT1G04625	0.469000989	0.610848548
AT1G04630	90.30874596	73.91267431
AT1G04635	1.876003955	2.375522131
AT1G04640	45.9620969	52.32935895
AT1G04643	0	0
AT1G04645	0	0.067872061
AT1G04647	0.104222442	0
AT1G04650	1.667559071	0.950208853
AT1G04653	0	0
AT1G04657	0	0
AT1G04660	3.230895701	0.74659267
AT1G04667	0	0
AT1G04670	0	0
AT1G04673	0	0
AT1G04677	0	0
AT1G04680	98.90709742	103.8442532
AT1G04683	0	0.067872061
AT1G04687	0	0
AT1G04690	143.8790811	125.8348009
AT1G04693	0	0
AT1G04697	0	0
AT1G04700	0.416889768	0.407232365
AT1G04703	0	0
AT1G04707	0	0
AT1G04710	5.211122098	5.226148689
AT1G04713	0	0
AT1G04717	0	0
AT1G04720	0	0
AT1G04723	0	0
AT1G04730	0.885890757	1.018080913
AT1G04733	0	0
AT1G04737	0	0
AT1G04743	0	0
AT1G04747	0	0
AT1G04750	101.408436	104.8623341
AT1G04753	0.052111221	0
AT1G04760	1.250669303	1.221697096
AT1G04763	0	0
AT1G04767	0	0
AT1G04770	38.87497085	26.1986155
AT1G04773	0	0
AT1G04778	0.833779536	0.271488244
AT1G04780	21.52193426	17.71460789
AT1G04783	0	0
AT1G04787	0	0
AT1G04790	7.243459716	5.429764871
AT1G04793	0	0
AT1G04797	0	0
AT1G04800	25.01338607	26.74159199
AT1G04803	0	0
AT1G04807	0	0
AT1G04810	20.21915374	14.45674897
AT1G04813	0	0
AT1G04817	0	0
AT1G04820	776.5093038	586.8218385
AT1G04823	0	0
AT1G04827	0	0
AT1G04830	4.377342562	2.647010375
AT1G04833	0	0
AT1G04837	0	0
AT1G04840	0.677445873	0.407232365
AT1G04847	0	0
AT1G04850	38.61441475	31.56050832
AT1G04853	0	0
AT1G04857	0	0
AT1G04860	4.79423233	4.275939836
AT1G04863	0	0
AT1G04867	0	0
AT1G04870	9.640575881	13.09930775
AT1G04873	0	0
AT1G04877	0	0
AT1G04880	0	0.135744122
AT1G04883	0	0
AT1G04887	0	0
AT1G04890	0	0
AT1G04893	0	0
AT1G04895	0	0
AT1G04897	0.312667326	0.339360304
AT1G04900	14.33058577	11.40250623
AT1G04907	1.511225408	4.004451593
AT1G04910	2.918228375	2.850626558
AT1G04913	0	0
AT1G04917	0	0
AT1G04920	0.416889768	0.339360304
AT1G04923	0	0
AT1G04927	0	0
AT1G04930	2.13656006	1.764673583
AT1G04933	0.260556105	0.135744122
AT1G04937	0	0
AT1G04940	14.59114187	14.66036515
AT1G04943	0	0
AT1G04945	7.4519046	5.429764871
AT1G04947	0	0
AT1G04950	8.963130008	8.008903185
AT1G04953	0	0
AT1G04957	0	0
AT1G04960	19.1248181	14.66036515
AT1G04963	0	0
AT1G04967	0	0
AT1G04970	9.275797334	7.465926698
AT1G04973	0	0
AT1G04977	0	0
AT1G04980	23.71060555	15.06759752
AT1G04983	0	0
AT1G04985	12.45458181	11.87761066
AT1G04987	0	0
AT1G04990	10.94335641	8.280391429
AT1G04993	0	0
AT1G04997	0.052111221	0
AT1G05000	2.032337618	1.289569157
AT1G05003	0	0
AT1G05005	0	0
AT1G05007	0	0
AT1G05010	170.7684711	191.6028279
AT1G05013	0	0
AT1G05017	0	0
AT1G05020	0.312667326	0.203616183
AT1G05023	0	0
AT1G05027	0	0
AT1G05030	5.471678203	4.615300141
AT1G05033	0	0
AT1G05035	0	0
AT1G05037	0	0
AT1G05040	0.104222442	0.135744122
AT1G05043	0	0
AT1G05047	0	0
AT1G05053	0	0
AT1G05055	3.439340585	3.868707471
AT1G05057	0.469000989	1.018080913
AT1G05060	16.51925705	15.13546958
AT1G05065	1.980226397	1.628929461
AT1G05067	0	0
AT1G05070	6.097012855	6.719334028
AT1G05073	0	0
AT1G05077	0	0
AT1G05080	0	0
AT1G05083	0	0
AT1G05085	0	0
AT1G05087	0	0
AT1G05090	0.052111221	0
AT1G05093	0	0
AT1G05097	0	0
AT1G05100	1.823892734	0.135744122
AT1G05103	0	0
AT1G05107	0.104222442	0.067872061
AT1G05113	0	0
AT1G05117	0	0
AT1G05120	12.61091548	10.45229738
AT1G05123	0	0
AT1G05127	0.156333663	0.407232365
AT1G05133	0	0
AT1G05136	0.208444884	0
AT1G05137	0	0
AT1G05140	34.96662928	27.89541703
AT1G05143	0	0
AT1G05147	0	0
AT1G05150	9.849020765	8.551879673
AT1G05153	3.804119131	4.275939836
AT1G05160	2.866117154	2.511266253
AT1G05163	1.563336629	3.80083541
AT1G05170	11.41235739	8.280391429
AT1G05173	0	0
AT1G05177	0	0
AT1G05180	9.901131986	9.230600282
AT1G05183	0	0
AT1G05187	0	0
AT1G05190	282.1822616	271.963348
AT1G05193	0	0
AT1G05197	0	0
AT1G05200	3.960452794	3.936579532
AT1G05203	0	0
AT1G05205	9.223686113	6.922950211
AT1G05207	0	0
AT1G05210	8.025128031	11.19889005
AT1G05213	0	0.067872061
AT1G05217	0	0
AT1G05220	0.052111221	0.203616183
AT1G05223	0	0
AT1G05227	0	0
AT1G05230	7.191348495	7.262310516
AT1G05233	0	0
AT1G05237	0	0
AT1G05240	0	0
AT1G05243	0	0
AT1G05247	0	0
AT1G05250	0	0
AT1G05253	0	0
AT1G05257	0	0
AT1G05260	7.191348495	6.04061342
AT1G05263	0	0
AT1G05267	0	0
AT1G05270	9.58846466	11.19889005
AT1G05273	5.054788435	8.619751734
AT1G05277	0	0
AT1G05280	0	0.067872061
AT1G05283	0	0
AT1G05287	0	0
AT1G05290	0	0
AT1G05291	0	0
AT1G05293	0	0
AT1G05297	0	0
AT1G05300	4.898454772	9.09485616
AT1G05303	0	0
AT1G05307	0	0
AT1G05310	1.876003955	1.221697096
AT1G05313	0.052111221	0
AT1G05317	0	0
AT1G05320	15.8939224	13.16717981
AT1G05323	0	0
AT1G05327	0	0
AT1G05330	0.052111221	0.067872061
AT1G05333	0	0
AT1G05337	0	0
AT1G05340	43.40864708	20.83672269
AT1G05343	0	0
AT1G05347	0.052111221	0.067872061
AT1G05350	11.9334696	10.5880415
AT1G05353	0	0
AT1G05357	0	0
AT1G05360	1.146446862	0.475104426
AT1G05363	0	0
AT1G05367	0	0
AT1G05370	0.260556105	0.067872061
AT1G05373	0	0
AT1G05377	0	0
AT1G05380	24.28382898	15.20334164
AT1G05383	0	0
AT1G05385	12.35035937	11.40250623
AT1G05387	0	0
AT1G05390	0	0
AT1G05397	0	0
AT1G05400	0.364778547	0.135744122
AT1G05407	0	0
AT1G05410	4.325231341	5.090404567
AT1G05413	0	0
AT1G05417	0	0
AT1G05420	0.416889768	0.339360304
AT1G05423	0	0
AT1G05427	0	0
AT1G05430	16.67559071	17.23950347
AT1G05433	0	0
AT1G05440	1.04222442	2.171905949
AT1G05443	0	0
AT1G05447	0	0
AT1G05450	0	0.067872061
AT1G05453	0	0
AT1G05460	9.58846466	7.058694333
AT1G05463	0	0
AT1G05467	0	0
AT1G05470	1.302780524	1.900417705
AT1G05473	0	0
AT1G05477	0	0
AT1G05483	0.052111221	0
AT1G05487	0	0
AT1G05490	0.781668315	0.271488244
AT1G05493	0	0
AT1G05497	0	0
AT1G05500	19.54170787	17.44311965
AT1G05507	0	0
AT1G05510	0	0
AT1G05517	0	0
AT1G05520	10.26591053	6.990822272
AT1G05523	0	0
AT1G05527	0	0
AT1G05530	0.052111221	0
AT1G05533	0	0
AT1G05537	0	0
AT1G05540	4.27312012	3.936579532
AT1G05543	0	0
AT1G05547	0	0
AT1G05550	0.104222442	0.067872061
AT1G05553	0	0
AT1G05557	0.625334652	0.475104426
AT1G05560	12.35035937	5.633381054
AT1G05562	2.032337618	2.918498618
AT1G05563	0	0
AT1G05567	0	0
AT1G05570	25.16971973	19.00417705
AT1G05575	1.302780524	4.275939836
AT1G05577	0	0
AT1G05580	0	0
AT1G05583	0	0
AT1G05587	0	0
AT1G05590	14.17425211	11.13101799
AT1G05593	0	0
AT1G05597	0	0
AT1G05600	4.429453783	3.325730984
AT1G05603	0	0
AT1G05607	0	0
AT1G05610	0.104222442	0
AT1G05613	0	0
AT1G05615	0	0
AT1G05617	0	0
AT1G05620	5.680123087	5.361892811
AT1G05623	0	0
AT1G05627	0	0
AT1G05630	2.501338607	3.732963349
AT1G05633	0	0
AT1G05637	0	0
AT1G05640	0.260556105	0.339360304
AT1G05643	0	0
AT1G05647	0	0.067872061
AT1G05650	0	0
AT1G05653	0	0
AT1G05657	0	0
AT1G05660	0	0
AT1G05663	0.052111221	0
AT1G05667	0	0
AT1G05670	1.459114187	1.425313279
AT1G05673	0	0
AT1G05675	1.771781513	2.986370679
AT1G05680	0.312667326	0.135744122
AT1G05683	0	0
AT1G05687	0	0
AT1G05690	1.928115176	1.357441218
AT1G05693	0	0
AT1G05697	0	0
AT1G05700	0	0.067872061
AT1G05703	0	0
AT1G05707	0	0
AT1G05710	3.75200791	3.05424274
AT1G05713	0	0
AT1G05717	0	0
AT1G05720	10.26591053	10.52016944
AT1G05723	0	0
AT1G05727	0	0
AT1G05730	1.407002966	1.357441218
AT1G05733	0	0
AT1G05737	0	0
AT1G05740	0	0
AT1G05747	0	0
AT1G05750	3.335118143	2.171905949
AT1G05753	0	0
AT1G05757	0	0
AT1G05760	3.335118143	2.036161827
AT1G05763	0	0
AT1G05767	0	0
AT1G05770	0.416889768	0.203616183
AT1G05773	0	0
AT1G05777	0	0
AT1G05780	1.563336629	1.628929461
AT1G05783	0.052111221	0.067872061
AT1G05785	3.074562038	3.597219227
AT1G05787	0	0
AT1G05790	2.501338607	2.171905949
AT1G05793	0	0
AT1G05797	0	0
AT1G05800	0	0
AT1G05803	0	0
AT1G05805	15.11225408	12.42058714
AT1G05807	0	0
AT1G05810	0.677445873	1.425313279
AT1G05813	0	0
AT1G05817	0.052111221	0
AT1G05820	0.52111221	0.271488244
AT1G05823	0	0
AT1G05827	0	0
AT1G05830	2.866117154	1.764673583
AT1G05833	0	0
AT1G05835	4.585787446	5.701253115
AT1G05837	0.052111221	0.067872061
AT1G05840	4.690009888	2.579138314
AT1G05843	0	0
AT1G05847	0	0
AT1G05850	254.5112033	145.0425941
AT1G05853	1.198558083	2.443394192
AT1G05857	0.052111221	0
AT1G05860	5.367455761	4.751044263
AT1G05863	0	0
AT1G05867	0	0
AT1G05870	8.389906578	4.54742808
AT1G05873	0	0
AT1G05880	0.625334652	0.339360304
AT1G05887	0	0
AT1G05890	15.26858775	11.33463417
AT1G05893	0	0
AT1G05894	0	0.067872061
AT1G05897	0	0
AT1G05900	2.761894712	2.036161827
AT1G05903	0	0
AT1G05907	28.14005933	42.08067775
AT1G05910	4.221008899	3.393603045
AT1G05913	0.677445873	0.950208853
AT1G05917	0	0
AT1G05920	0	0
AT1G05927	0	0
